META,1789711204,13:00,neutral,normal,7.5,4378.3,29.18,46.8,2026-09-18T13:00+07:00
ENTRY,short,4392.5,4411.5,4345.5,0,range,reject
ENTRY,long,4342.5,4323.5,4389.5,0,range,reject
ENTRY,long,4317.5,4298.5,4364.5,4342.5,range,reject
ENTRY,short,4442.5,4461.5,4395.5,0,range,reject
GRID,4300,4292.5,1,1
GRID,4350,4342.5,0,1
GRID,4400,4392.5,1,1
GRID,4450,4442.5,0,1
